TimeStamp	POS_X	POS_Y	POS_Z	Q_W	Q_X	Q_Y	Q_Z	ImageFile
1683168845325	6.840710	-3.348339	-0.993016	-0.844032	-0.010687	0.007957	-0.536127	img__0_1683168855004798000.png
1683168845367	6.872447	-3.278825	-0.988636	-0.843149	-0.010114	0.007788	-0.537529	img__0_1683168855045655000.png
1683168845421	6.913284	-3.188840	-0.983491	-0.842076	-0.009792	0.007090	-0.539224	img__0_1683168855099473000.png
1683168845463	6.945053	-3.118401	-0.980015	-0.841280	-0.009108	0.005496	-0.540494	img__0_1683168855142956000.png
1683168845517	6.985860	-3.027336	-0.976009	-0.840281	-0.008573	0.004261	-0.542066	img__0_1683168855194528000.png
1683168845580	7.033367	-2.920458	-0.971999	-0.839198	-0.007748	0.003774	-0.543758	img__0_1683168855260343000.png
1683168845631	7.071742	-2.833500	-0.968750	-0.838373	-0.006448	0.002487	-0.545054	img__0_1683168855310317000.png
1683168845676	7.105522	-2.756521	-0.965979	-0.837673	-0.005286	0.001574	-0.546144	img__0_1683168855354539000.png
1683168845730	7.145953	-2.663916	-0.963300	-0.836900	-0.004077	0.001473	-0.547338	img__0_1683168855408978000.png
1683168845778	7.181814	-2.581441	-0.961496	-0.836272	-0.002954	0.000511	-0.548307	img__0_1683168855457652000.png
1683168845826	7.217604	-2.498878	-0.960189	-0.835665	-0.002472	-0.000341	-0.549233	img__0_1683168855505340000.png
1683168845874	7.253299	-2.416277	-0.959083	-0.835060	-0.002591	-0.001079	-0.550152	img__0_1683168855551671000.png
1683168845922	7.288870	-2.333651	-0.958312	-0.834450	-0.002625	-0.001624	-0.551076	img__0_1683168855601198000.png
1683168845988	7.337536	-2.220023	-0.957491	-0.833645	-0.002219	-0.001996	-0.552293	img__0_1683168855666684000.png
1683168846033	7.370552	-2.142557	-0.957081	-0.833142	-0.002353	-0.001699	-0.553052	img__0_1683168855711622000.png
1683168846084	7.407816	-2.054768	-0.956690	-0.832621	-0.001985	-0.001604	-0.553838	img__0_1683168855763141000.png
1683168846129	7.440570	-1.977317	-0.956595	-0.832184	-0.002397	-0.002041	-0.554490	img__0_1683168855808466000.png
1683168846180	7.477526	-1.889550	-0.956827	-0.831692	-0.002775	-0.002366	-0.555226	img__0_1683168855858765000.png
1683168846228	7.512129	-1.806951	-0.957130	-0.831230	-0.002633	-0.002718	-0.555916	img__0_1683168855907800000.png
1683168846279	7.548686	-1.719212	-0.957688	-0.830752	-0.001784	-0.003495	-0.556628	img__0_1683168855956825000.png
1683168846348	7.597785	-1.600637	-0.958513	-0.830116	-0.000582	-0.005042	-0.557567	img__0_1683168856028119000.png
1683168846402	7.635886	-1.508052	-0.959558	-0.829619	0.000908	-0.006204	-0.558294	img__0_1683168856080667000.png
1683168846447	7.667410	-1.431122	-0.960962	-0.829245	0.002200	-0.007167	-0.558836	img__0_1683168856127056000.png
1683168846495	7.700812	-1.349359	-0.962174	-0.828864	0.003456	-0.008526	-0.559375	img__0_1683168856175245000.png
1683168846540	7.731901	-1.273058	-0.963302	-0.828519	0.004699	-0.009716	-0.559857	img__0_1683168856218259000.png
1683168846591	7.766848	-1.187091	-0.965219	-0.828135	0.006094	-0.010935	-0.560389	img__0_1683168856268801000.png
1683168846636	7.797428	-1.111756	-0.967200	-0.827835	0.007757	-0.011508	-0.560799	img__0_1683168856314136000.png
1683168846702	7.841852	-1.002311	-0.971303	-0.827429	0.010039	-0.013294	-0.561324	img__0_1683168856381852000.png
1683168846753	7.875823	-0.918740	-0.975829	-0.827166	0.012266	-0.014099	-0.561647	img__0_1683168856430941000.png
1683168846798	7.905567	-0.845825	-0.980655	-0.826993	0.014414	-0.014686	-0.561836	img__0_1683168856477877000.png
1683168846846	7.937093	-0.768989	-0.986308	-0.826902	0.015852	-0.016302	-0.561886	img__0_1683168856526337000.png
1683168846900	7.972305	-0.683767	-0.991872	-0.826888	0.018584	-0.017665	-0.561782	img__0_1683168856578452000.png
1683168846945	8.001442	-0.613798	-0.994997	-0.827057	0.018311	-0.020058	-0.561461	img__0_1683168856622960000.png
1683168847011	8.043718	-0.513118	-0.999071	-0.827308	0.019615	-0.021644	-0.560988	img__0_1683168856689819000.png
1683168847062	8.075974	-0.436936	-1.000941	-0.827652	0.018819	-0.022209	-0.560486	img__0_1683168856740681000.png
1683168847113	8.107796	-0.362298	-1.004090	-0.827920	0.016709	-0.022695	-0.560137	img__0_1683168856791163000.png
1683168847152	8.131746	-0.306324	-1.009421	-0.827999	0.013570	-0.023487	-0.560072	img__0_1683168856829814000.png
1683168847200	8.160771	-0.238311	-1.013557	-0.827727	0.002982	-0.021775	-0.560700	img__0_1683168856880442000.png
1683168847248	8.189144	-0.170941	-1.015246	-0.826933	-0.002369	-0.017415	-0.562026	img__0_1683168856927369000.png
1683168847299	8.218495	-0.099792	-1.016418	-0.825503	-0.010963	-0.018024	-0.564003	img__0_1683168856979168000.png
1683168847353	8.248391	-0.024595	-1.018893	-0.823194	-0.017277	-0.018544	-0.567195	img__0_1683168857032446000.png
1683168847413	8.279975	0.059139	-1.020446	-0.819690	-0.026422	-0.019482	-0.571867	img__0_1683168857091861000.png
1683168847461	8.303889	0.126514	-1.018564	-0.816130	-0.032447	-0.019029	-0.576643	img__0_1683168857139986000.png
1683168847509	8.326285	0.194516	-1.016029	-0.811866	-0.036951	-0.021426	-0.582279	img__0_1683168857189777000.png
1683168847560	8.348152	0.267611	-1.013372	-0.806596	-0.042945	-0.022869	-0.589097	img__0_1683168857238335000.png
1683168847605	8.365655	0.332924	-1.010465	-0.801245	-0.045182	-0.024821	-0.596112	img__0_1683168857284304000.png
1683168847656	8.383297	0.407919	-1.006463	-0.794467	-0.047457	-0.026262	-0.604880	img__0_1683168857336366000.png
1683168847707	8.398589	0.483911	-1.000518	-0.787033	-0.049745	-0.027152	-0.614302	img__0_1683168857386316000.png
1683168847758	8.411385	0.560947	-0.992972	-0.779165	-0.051750	-0.026223	-0.624129	img__0_1683168857437720000.png
1683168847830	8.425005	0.671618	-0.980826	-0.767630	-0.050144	-0.024746	-0.638449	img__0_1683168857509958000.png
1683168847878	8.431206	0.746634	-0.972310	-0.759825	-0.047919	-0.023389	-0.647937	img__0_1683168857558019000.png
1683168847920	8.434802	0.813040	-0.964834	-0.752955	-0.045151	-0.022277	-0.656143	img__0_1683168857599767000.png
1683168847980	8.437087	0.909037	-0.954952	-0.743252	-0.040217	-0.020861	-0.667476	img__0_1683168857659330000.png
1683168848022	8.436856	0.976900	-0.948251	-0.736385	-0.037949	-0.021240	-0.675164	img__0_1683168857700007000.png
1683168848076	8.434418	1.064813	-0.939875	-0.727426	-0.036681	-0.022085	-0.684849	img__0_1683168857755781000.png
1683168848115	8.431166	1.133627	-0.933522	-0.720415	-0.034912	-0.022697	-0.692292	img__0_1683168857795985000.png
1683168848163	8.425452	1.207697	-0.927460	-0.713224	-0.029514	-0.021416	-0.699987	img__0_1683168857842964000.png
1683168848217	8.417011	1.296874	-0.920758	-0.704753	-0.026376	-0.020745	-0.708659	img__0_1683168857896270000.png
1683168848280	8.404680	1.401119	-0.914088	-0.695239	-0.021032	-0.020529	-0.718178	img__0_1683168857960642000.png
1683168848331	8.392957	1.485471	-0.909403	-0.687854	-0.017589	-0.020105	-0.725358	img__0_1683168858009620000.png
1683168848376	8.381446	1.559764	-0.905774	-0.681563	-0.015106	-0.019995	-0.731330	img__0_1683168858054898000.png
1683168848427	8.367186	1.643708	-0.902296	-0.674744	-0.011569	-0.018186	-0.737737	img__0_1683168858106149000.png
1683168848475	8.352733	1.722403	-0.899836	-0.668690	-0.009265	-0.016961	-0.743290	img__0_1683168858153383000.png
1683168848523	8.337432	1.800764	-0.897859	-0.662822	-0.008027	-0.016814	-0.748546	img__0_1683168858202245000.png
1683168848592	8.314092	1.912734	-0.895247	-0.654678	-0.005322	-0.017251	-0.755692	img__0_1683168858270752000.png
1683168848643	8.295925	1.994899	-0.892591	-0.648737	-0.005844	-0.018456	-0.760767	img__0_1683168858323800000.png
1683168848691	8.278080	2.071723	-0.889718	-0.643209	-0.006100	-0.018725	-0.765437	img__0_1683168858372058000.png
1683168848739	8.259502	2.148049	-0.886313	-0.637738	-0.006267	-0.018726	-0.770000	img__0_1683168858419580000.png
1683168848781	8.242643	2.214422	-0.883012	-0.632998	-0.006681	-0.018566	-0.773902	img__0_1683168858461829000.png
