TimeStamp	POS_X	POS_Y	POS_Z	Q_W	Q_X	Q_Y	Q_Z	ImageFile
1683231526275	6.657683	3.211467	-0.222961	0.625909	0.013018	0.025077	0.779384	img__0_1683231531209972000.png
1683231526329	6.633300	3.304021	-0.213889	0.620137	0.012300	0.024140	0.784026	img__0_1683231531265435000.png
1683231526374	6.611907	3.380610	-0.206286	0.615362	0.011935	0.023557	0.787802	img__0_1683231531310995000.png
1683231526419	6.589571	3.456715	-0.198684	0.610670	0.011537	0.022498	0.791482	img__0_1683231531353771000.png
1683231526485	6.555211	3.567497	-0.187264	0.603952	0.010506	0.021219	0.796669	img__0_1683231531419808000.png
1683231526533	6.529108	3.647456	-0.178486	0.599182	0.009812	0.020590	0.800288	img__0_1683231531468559000.png
1683231526581	6.502109	3.726895	-0.169548	0.594520	0.009107	0.019872	0.803784	img__0_1683231531516923000.png
1683231526629	6.474247	3.805810	-0.160794	0.589997	0.008411	0.018971	0.807139	img__0_1683231531565153000.png
1683231526677	6.445561	3.884201	-0.152563	0.585620	0.007936	0.018317	0.810340	img__0_1683231531614091000.png
1683231526728	6.414225	3.966926	-0.144557	0.581122	0.007405	0.017441	0.813596	img__0_1683231531665713000.png
1683231526776	6.383973	4.044267	-0.137515	0.577032	0.006838	0.016911	0.816518	img__0_1683231531712624000.png
1683231526827	6.351078	4.125905	-0.130238	0.572821	0.006103	0.016525	0.819491	img__0_1683231531762136000.png
1683231526890	6.309439	4.225973	-0.121566	0.567815	0.005263	0.016134	0.822981	img__0_1683231531826566000.png
1683231526941	6.274969	4.306334	-0.114963	0.563964	0.003871	0.015337	0.825648	img__0_1683231531878149000.png
1683231526989	6.241980	4.381434	-0.109108	0.560606	0.001957	0.013704	0.827967	img__0_1683231531925746000.png
1683231527034	6.210667	4.451373	-0.103952	0.557717	-0.000069	0.012624	0.829935	img__0_1683231531973099000.png
1683231527082	6.176959	4.525466	-0.098766	0.554837	-0.001701	0.013544	0.831847	img__0_1683231532020199000.png
1683231527133	6.140857	4.603540	-0.093715	0.551826	-0.003406	0.015778	0.833803	img__0_1683231532071625000.png
1683231527205	6.089420	4.712346	-0.086847	0.547411	-0.007531	0.020686	0.836575	img__0_1683231532143015000.png
1683231527253	6.054866	4.783709	-0.081570	0.544313	-0.011802	0.025070	0.838424	img__0_1683231532192376000.png
1683231527301	6.020160	4.853817	-0.076125	0.541080	-0.015468	0.029361	0.840316	img__0_1683231532238875000.png
1683231527343	5.989692	4.913899	-0.071685	0.538165	-0.018683	0.032388	0.842009	img__0_1683231532280859000.png
1683231527391	5.954814	4.980789	-0.069038	0.535034	-0.020960	0.031524	0.843982	img__0_1683231532330600000.png
1683231527439	5.919997	5.045677	-0.070143	0.532306	-0.021259	0.027464	0.845840	img__0_1683231532377680000.png
1683231527490	5.883195	5.112635	-0.074613	0.529780	-0.020308	0.024611	0.847535	img__0_1683231532429624000.png
1683231527562	5.831597	5.204205	-0.082797	0.526322	-0.017390	0.024803	0.849745	img__0_1683231532499021000.png
1683231527607	5.799461	5.259934	-0.086046	0.523973	-0.014785	0.025227	0.851233	img__0_1683231532544296000.png
1683231527655	5.765175	5.318296	-0.085641	0.521186	-0.011352	0.025510	0.852986	img__0_1683231532594531000.png
1683231527700	5.732895	5.371947	-0.083570	0.518139	-0.003801	0.025129	0.854919	img__0_1683231532637009000.png
1683231527751	5.695889	5.431639	-0.080489	0.514224	0.002178	0.021379	0.857387	img__0_1683231532689875000.png
1683231527793	5.664960	5.480104	-0.077567	0.510683	0.006244	0.019428	0.859527	img__0_1683231532731408000.png
1683231527844	5.626717	5.538308	-0.073619	0.506003	0.010512	0.017958	0.862281	img__0_1683231532782133000.png
1683231527910	5.575883	5.612836	-0.068138	0.499495	0.014316	0.015660	0.866057	img__0_1683231532846844000.png
1683231527955	5.540285	5.663291	-0.063852	0.494833	0.015991	0.014498	0.868720	img__0_1683231532892553000.png
1683231528003	5.501422	5.716881	-0.058946	0.489707	0.017242	0.013417	0.871613	img__0_1683231532940852000.png
1683231528051	5.461612	5.770297	-0.053753	0.484457	0.018052	0.012553	0.874539	img__0_1683231532990567000.png
1683231528105	5.415675	5.830241	-0.047664	0.478504	0.018287	0.010879	0.877828	img__0_1683231533042128000.png
1683231528150	5.376477	5.880124	-0.042499	0.473547	0.018449	0.009998	0.880518	img__0_1683231533088417000.png
1683231528201	5.331067	5.936628	-0.036586	0.467947	0.018238	0.008893	0.883524	img__0_1683231533139593000.png
1683231528264	5.273579	6.006433	-0.029045	0.461099	0.017618	0.008094	0.887137	img__0_1683231533202761000.png
1683231528315	5.225964	6.062965	-0.022735	0.455643	0.017002	0.007201	0.889971	img__0_1683231533254503000.png
1683231528363	5.180300	6.116206	-0.016920	0.450582	0.016626	0.006803	0.892554	img__0_1683231533301852000.png
1683231528423	5.122108	6.182809	-0.009855	0.444351	0.015789	0.006568	0.895690	img__0_1683231533361084000.png
1683231528459	5.086620	6.222792	-0.005632	0.440612	0.015637	0.007266	0.897532	img__0_1683231533398529000.png
1683231528507	5.038640	6.276093	-0.000068	0.435622	0.015324	0.007789	0.899966	img__0_1683231533446595000.png
1683231528555	4.989902	6.329357	0.005355	0.430624	0.014996	0.008287	0.902369	img__0_1683231533494364000.png
1683231528627	4.915375	6.409106	0.013298	0.423072	0.014569	0.009441	0.905930	img__0_1683231533566397000.png
1683231528672	4.867927	6.458807	0.018059	0.418321	0.014287	0.010050	0.908131	img__0_1683231533610002000.png
1683231528723	4.813343	6.514953	0.023260	0.412898	0.013909	0.010700	0.910608	img__0_1683231533662792000.png
1683231528768	4.764468	6.564300	0.027586	0.408108	0.013645	0.010973	0.912766	img__0_1683231533706820000.png
1683231528816	4.711603	6.616713	0.031844	0.402981	0.013354	0.011427	0.915040	img__0_1683231533754847000.png
1683231528864	4.657995	6.668871	0.035884	0.397913	0.012805	0.011088	0.917267	img__0_1683231533803513000.png
1683231528930	4.583126	6.740167	0.041099	0.391042	0.012296	0.011094	0.920224	img__0_1683231533867966000.png
1683231528981	4.524379	6.794910	0.044852	0.385770	0.011959	0.011265	0.922449	img__0_1683231533918499000.png
1683231529026	4.471910	6.842944	0.048003	0.381167	0.011590	0.011097	0.924367	img__0_1683231533965012000.png
1683231529077	4.411752	6.897072	0.051514	0.376005	0.011336	0.011438	0.926478	img__0_1683231534015959000.png
1683231529125	4.354466	6.947696	0.054645	0.371150	0.011181	0.011911	0.928429	img__0_1683231534062559000.png
1683231529170	4.300179	6.994852	0.057517	0.366583	0.010871	0.012281	0.930241	img__0_1683231534109220000.png
1683231529221	4.237984	7.047913	0.060902	0.361403	0.010506	0.012870	0.932262	img__0_1683231534160375000.png
1683231529284	4.160182	7.112841	0.065085	0.354998	0.010095	0.013232	0.934719	img__0_1683231534222076000.png
1683231529335	4.096427	7.164866	0.068415	0.349767	0.009874	0.014203	0.936677	img__0_1683231534272746000.png
